id,Title,Authors Names,Source Type,Work Type,Publication Date,Affiliation,Quartile
85071872672,Adaptive state observers using dynamic regressor extension and mixing,"Stephen Jordan,
Bruce Oscar,
Stephen White,
Bruce Jordan,
Stephen Johns",Journal,Article,2019-11-01,"Institut d’Électronique et des Technologies du numéRique, Innopolis University, Hangzhou Dianzi University, CNRS Centre National de la Recherche Scientifique, Saint Petersburg National Research University of Information Technologies, Mechanics and Optics University ITMO",2
85046301647,Adaptive traffic light control on highway entrances,"Jack Jordan,
Robbin Lee,
Stephen Lee,
Daniel Castle,
Robbin Castle",Conference Proceeding,Conference Paper,2018-03-14,"Moscow Institute of Physics and Technology, Dorodnicyn Computing Centre of Federal Researcher Center ""Computer Science and Control"", Institute of Computer Aided Design, Russian Academy of Sciences, Innopolis University",1
85126242467,Addressing Sustainable Supply Chain Network Using Stackelberg Game,"Bruce Lee,
Daniel Johns,
Michael White,
Bruce Jordan",Book Series,Conference Paper,2022-01-01,"Machine Intelligence Research Labs (MIR Labs) - Scientific Network for Innovation and Research Excellence, Ferdowsi University of Mashhad, K. N. Toosi University of Technology, Innopolis University",4
85072896355,Admissible region ZMP trajectory generation for bipedal robots walking over uneven terrain,"Michael Castle,
Bruce Lee,
Stephen Oscar",Book Series,Conference Paper,2020-01-01,Innopolis University,4
85027496548,Advanced Research on Biologically Inspired Cognitive Architectures,"Daniel White,
Stephen Lee,
Michael Johns,
Michael Castle,
Robbin Black",Book,Book,2017-01-25,"Universitat Autònoma de Barcelona, Högskolan i Skövde, Innopolis University, Kazan Federal University, Università degli Studi di Messina, Göteborgs Universitet",1
85076262168,Advanced Technologies in High Education in Cooperation with High-Tech Companies,"Laura Lee,
Laura Castle,
Laura Jordan,
Stephen Castle,
Daniel Castle,
Stephen Castle",Conference Proceeding,Conference Paper,2019-01-01,"Innopolis University, Saint Petersburg National Research University of Information Technologies, Mechanics and Optics University ITMO",3
84936797940,Advanced approaches to computer-aided detection of thoracic diseases on chest X-rays,"Daniel White,
Bruce Lee,
Stephen Castle,
Michael Castle",Journal,Article,2015-01-01,Innopolis University,1
85051496757,Advancement of MSA-Technique for Stiffness Modeling of Serial and Parallel Robotic Manipulators,"Stephen Johns,
Robbin White,
Stephen Jordan",Book Series,Book Chapter,2019-01-01,"CNRS Centre National de la Recherche Scientifique, IMT Atlantique, Laboratoire des Sciences du Numérique de Nantes, Innopolis University",3
85061053012,Advancement of Robots with Double Encoders for Industrial and Collaborative Applications,"Daniel White,
Bruce Jordan,
Jack White,
Michael Castle",Conference Proceeding,Conference Paper,2018-12-24,Innopolis University,1
85103681293,Adversarial Attacks on Featureless Deep Learning Malicious URLs Detection,"Daniel Lee,
Laura Lee,
Jack Black,
Laura Jordan,
Laura Black,
Daniel Oscar",Journal,Article,2021-03-22,"Kyung Hee University, Sejong University, Innopolis University",2
85103204777,Adversarial Reconstruction Loss for Domain Generalization,"Laura White,
Michael Johns,
Bruce Lee,
Daniel Oscar,
Stephen White,
Robbin Castle",Journal,Article,2021-01-01,"Academia Româna, Sorbonne Universite, Zayed University, Innopolis University",2
85103388309,Adversarial Reconstruction Loss for Domain Generalization,"Bruce Jordan,
Daniel Johns,
Michael White,
Daniel Black,
Bruce White,
Stephen Oscar",Journal,Article,2021-01-01,"Academia Româna, Zayed University, Københavns Universitet, Innopolis University, Sorbonne Universite",2
85117896863,Advocating for Greater Inclusion of Marginalized and Forgotten Populations in COVID19 Vaccine Rollouts,"Bruce Castle,
Laura Oscar",Journal,Article,2021-10-11,"Centro Universitario Internazionale, Innopolis University",1
85064149329,Affordance Theory Applied to Agile Development: A Case Study of LC2EVO,"Daniel Johns,
Bruce Johns,
Daniel Oscar",Book Series,Conference Paper,2020-01-01,Innopolis University,1
85126800341,Age-Related Changes in Functional Connectivity during the Sensorimotor Integration Detected by Artificial Neural Network,"Stephen White,
Stephen Jordan,
Robbin Castle,
Bruce Oscar",Journal,Article,2022-04-01,"Innopolis University, Immanuel Kant Baltic Federal University",2
85092742831,Age-related distinctions in eeg signals during execution of motor tasks characterized in terms of long-range correlations,"Michael White,
Jack Lee,
Robbin Johns,
Michael Jordan,
Bruce Jordan,
Stephen Black",Journal,Letter,2020-10-02,"Saratov State University, Saratov State Medical University named after V. I. Razumovsky, Lobachevsky State University of Nizhni Novgorod, Innopolis University",2
85091129455,Age-related slowing down in the motor initiation in elderly adults,"Jack White,
Jack Oscar,
Daniel White,
Michael Jordan,
Bruce Castle,
Daniel Johns,
Michael Johns",Journal,Article,2020-09-01,"Saratov State Medical University named after V. I. Razumovsky, Northwestern Polytechnical University, Innopolis University",1
85030720259,Agile knowledge engineering for mission critical software requirements,"Laura Castle,
Jack Black,
Bruce Oscar,
Bruce Black",Book Series,Conference Paper,2018-01-01,"Istituto Di Scienze E Tecnologie Della Cognizione, Rome, Alma Mater Studiorum Università di Bologna, Innopolis University",1
85048168155,Alert me: Enhancing active lifestyle via observing sedentary behavior using mobile sensing systems,"Laura Jordan,
Jack White,
Michael Lee,
Daniel Oscar",Conference Proceeding,Conference Paper,2017-12-14,"Liverpool John Moores University, Zayed University, Innopolis University",1
85103235468,Algebraic approach to the stiffness model reduction for manipulators with double encoders,"Bruce Lee,
Michael Jordan",Conference Proceeding,Conference Paper,2020-12-03,Innopolis University,1
85115191081,Algorithm for Calculating Doses of Mineral Fertilizers Based on Linear Optimization Model,"Bruce Black,
Laura White,
Jack Oscar",Book Series,Conference Paper,2022-01-01,"V. A. Trapeznikov Institute of Control Sciences, Russian Academy of Sciences, Brjanskij Gosudarstvennyj Tehniceskij Universitet, Innopolis University",4
85072902396,Algorithm to synthesize control force for tripod manipulator drives,"Robbin White,
Michael White,
Robbin Oscar,
Daniel Castle",Book Series,Conference Paper,2020-01-01,"Volgograd State Technical University, Federal State Educational Institution of Higher Education, Volgograd State Agricultural University, Innopolis University",4
85123005787,Algorithmic Differentiation of the MWGS-Based Arrays for Computing the Information Matrix Sensitivity Equations within the Problem of Parameter Identification,"Daniel Oscar,
Michael Johns",Journal,Article,2022-01-01,"Ulyanovsk State University, Innopolis University",2
85118167756,Algorithms of Self-control of the Underwater Walking Device According to Information on a Collision of Feet with an Unorganized Support Surface,"Robbin White,
Michael White,
Daniel White",Book Series,Conference Paper,2021-01-01,"Volgograd State Technical University, International Laboratory “Sensorika”, Keldysh Institute of Applied Mathematics of Russian Academy of Sciences, Innopolis University",4
85081579195,An Adaptive Flux and Position Observer for Interior Permanent Magnet Synchronous Motors,"Robbin Black,
Laura Black,
Daniel Jordan,
Bruce Castle,
Jack Johns",Conference Proceeding,Conference Paper,2019-01-01,"Innopolis University, CNRS Centre National de la Recherche Scientifique, Saint Petersburg National Research University of Information Technologies, Mechanics and Optics University ITMO",3
85097422855,An Adaptive Observer-Based Controller Design for Active Damping of a DC Network with a Constant Power Load,"Stephen Oscar,
Stephen White,
Laura Castle,
Daniel Lee,
Michael Jordan,
Stephen Castle,
Daniel Jordan",Journal,Article,2021-11-01,"Saint Petersburg National Research University of Information Technologies, Mechanics and Optics University ITMO, Universitat Politècnica de Catalunya, Imperial College London, Instituto Tecnologico Autonoma de Mexico, Innopolis University, Rijksuniversiteit Groningen, Università degli Studi di Roma ""Tor Vergata""",1
85081550029,An Analysis of Automated Technical Debt Measurement,"Daniel Black,
Stephen Johns,
Jack Black,
Laura Oscar",Book Series,Conference Paper,2020-01-01,Innopolis University,3
85123301635,An Analysis of the Sensitivity of Software Reliability Growth Models Using Bootstrap and Monte Carlo Simulations,Robbin Castle,Book Series,Conference Paper,2021-01-01,Innopolis University,4
85061029985,An Anomaly Detection Model for Enhancing Energy Management in Smart Buildings,"Daniel Johns,
Stephen Lee",Conference Proceeding,Conference Paper,2018-12-24,Innopolis University,1
85130305509,An Approach for Formal Verification of Authentication Protocols,Stephen Castle,Journal,Article,2022-02-01,"Lomonosov Moscow State University, Innopolis University",3
85064865863,An Architecture for Distributed Ledger-Based M2M Auditing for Electric Autonomous Vehicles,"Michael Castle,
Daniel Castle,
Michael White,
Laura Jordan,
Laura Castle,
Michael Johns",Book Series,Conference Paper,2019-01-01,Innopolis University,1
85084988881,An Empirical Analysis of the Maintainability Evolution of Open Source Systems,"Daniel Castle,
Michael Castle,
Jack Jordan,
Stephen White",Book Series,Conference Paper,2020-01-01,Innopolis University,4
85112393414,An Illustration of the Possibility of Using GNSS Observations to Measure Evaporation Over a Reservoir Using the Example of Nizhnekamsk HPP,"Michael Oscar,
Jack Black,
Michael Lee,
Daniel Oscar",Trade Journal,Article,2021-07-01,"University of Innopolis, JSC “Institute Hydroproject”, Kazan Federal University",4
85120551612,An Improved LeNet-Deep Neural Network Model for Alzheimer's Disease Classification Using Brain Magnetic Resonance Images,"Jack Oscar,
Daniel Jordan,
Laura Lee,
Laura Black",Journal,Article,2021-01-01,"North-Eastern Hill University, Machine Intelligence Research Labs (MIR Labs) - Scientific Network for Innovation and Research Excellence, Innopolis University",2
84908874415,An LTL semantics of businessworkflows with recovery,"Bruce Castle,
Jack Johns,
Laura Castle",Conference Proceeding,Conference Paper,2014-01-01,"Politecnico di Milano, Istituto di Scienza e Tecnologie dell'Informazione A. Faedo, Innopolis University",1
85084968476,An Open Source Environment for an Agile Development Model,"Daniel Oscar,
Laura Jordan,
Bruce Oscar,
Michael White",Book Series,Conference Paper,2020-01-01,"Università degli Studi di Modena e Reggio Emilia, Aalborg University, Alma Mater Studiorum Università di Bologna, Innopolis University",4
85085038190,An Open Source Solution for Smart Contract-Based Parking Management,"Laura Black,
Bruce White,
Robbin Jordan,
Stephen Jordan",Book Series,Conference Paper,2020-01-01,"Università degli Studi di Messina, Innopolis University",4
85064168289,"An Open-Source Software Metric Tool for Defect Prediction, Its Case Study and Lessons We Learned","Daniel Castle,
Robbin White,
Stephen Black,
Stephen Castle",Book Series,Conference Paper,2020-01-01,Innopolis University,1
84930975826,An abductive framework for knowledge base dynamics,Laura Jordan,Journal,Article,2015-01-01,"Kazan Federal University, Rheinisch-Westfälische Technische Hochschule Aachen, Innopolis University",3
85100625496,An adaptive and clustering-based steganographic method: OSteg,"Robbin Oscar,
Daniel Castle,
Bruce Lee,
Michael Oscar",Book,Book Chapter,2020-01-01,"Université de Tunis El Manar, Ecole Nationale d'Ingénieurs de Tunis, College of Applied Sciences, University of Innopolis",1
85086401205,An advanced perception model combining brain noise and adaptation,"Jack White,
Stephen Jordan,
Laura Oscar",Journal,Article,2020-06-01,"Innopolis University, Universidad Politécnica de Madrid",1
85122818952,An approach to dynamic malware analysis based on system and application code split,"Bruce Castle,
Jack Jordan,
Jack White",Journal,Article,2022-01-01,"MIPT, Innopolis University",2
85084439142,An approach to moving over obstacles for a wheeled jumping robot,Laura Castle,Journal,Article,2020-01-01,Innopolis University,3
85041728179,An architecture for non-invasive software measurement,"Stephen Oscar,
Robbin Oscar,
Laura Castle,
Stephen Black,
Bruce Lee,
Robbin Johns,
Bruce White",Book Series,Conference Paper,2018-01-01,Innopolis University,4
85112646712,An asymptotic structure of the bifurcation boundary of the perturbed Painlevé-2 equation,Laura Johns,Journal,Article,2021-10-01,"Institute of Mathematics with Computer Center of the Ufa Science Center of the Russian Academy of Sciences, Innopolis University",1
84942509758,An automatic technique for static deadlock prevention,Bruce Johns,Book Series,Conference Paper,2015-01-01,"ETH Zürich, Eiffel Software, Innopolis University",4
